ground_truth,name,classification,confidence,correct
611001,agriculteur de anacarde  agriculteur de anacarde,611006,0.5,False
611001,agriculteur de anacarde  netoyage de champs et culture de anacrde et vendre les anacardes,611001,0.5,True
611001,agriculteur de anacarde  nettoyage de champ,611001,0.5,True
611001,"agriculteur de anacarde  semer, ramassage, nettoyage,",611001,0.5,True
611001,agriculteur de anarcade  nettoyer et ramasser,611001,0.5,True
611001,agriculteur de anarcade  entretenir et recolter,611001,1.0,True
611001,agriculteur de anarcade  entretien et recolte,611001,0.5,True
613001,agriculteur de banane  entretien et suivi du champ,613001,1.0,True
613001,agriculteur de banane  entretien et suivi du champ,613001,1.0,True
613001,agriculteur de banane  entretien et suivi du champ,613001,1.0,True
613001,agriculteur de banane  entretien et suivi du champ,613001,1.0,True
611001,agriculteur de cacao  il fait la production et la vente du cacao,611001,0.5,True
611001,"agriculteur de cacao  nettoyer, récolter",611001,0.5,True
611001,agriculteur de cacao  planter recolter et vendre,611001,0.5,True
611001,"agriculteur de cacao  faire la recolte de cacao,commercialiser le cacao",611001,0.5,True
611001,agriculteur de cacao  nettoyer la plantation,611001,1.0,True
611001,agriculteur de cacao  planter balayer et cabosser,611001,0.5,True
611001,agriculteur de cacao  entretien et suivi du champ,611001,0.5,True
611001,agriculteur de cacao  cultivé et vendre le cacao,611001,0.5,True
611001,"agriculteur de cacao  prendre les contatiers pour nettoyer, cueillir, cabosser, secher et vendre",611001,0.5,True
611001,agriculteur de cacao  nettoyer le champs pomper des insecticides,611001,0.5,True
611001,agriculteur de cacao  balayer entretenir le champ faire la cueillette ramasser cabosser et secher,611001,0.5,True
611001,agriculteur de cacao  entretient et recolte,611001,0.5,True
611001,agriculteur de cacao  agriculteur de cacao,611001,0.5,True
611001,agriculteur de cacao  balayer entretenir le champ faire la cueillette ramasser cabosser et secher,611001,0.5,True
611001,"agriculteur de cacao  planter, desherber,pulveriser, ceuillir, cabosser et vente de feves de cacao",611001,0.5,True
611001,agriculteur de cacao  nettoyer et recolter le cacao,611001,0.5,True
611001,agriculteur de cacao  cueillir les cabosses de cacao et extraire les fèves puis les secher pour ensuite les vendre,611001,0.5,True
611001,"agriculteur de cacao  nettoyer, cabosser et sécher le cacao",611001,0.5,True
611001,"agriculteur de cacao  nettoyer, cabosser et sécher le cacao",611001,0.5,True
611001,agriculteur de cacao  cultiver et vendre du cacao,611001,0.5,True
611001,agriculteur de cacao  entretenir le champ,611001,0.5,True
611001,agriculteur de cacao  planter balayer et cabosser,611001,0.5,True
611001,agriculteur de cacao  planter balayer et cabosser,611001,0.5,True
611001,"agriculteur de cacao  planter, récolter, sécher et vendre le cacao",611001,0.5,True
611001,agriculteur de cacao  entretien et suivi du champ,611001,0.5,True
611001,"agriculteur de cacao  nettoyer, cabosser et sécher le cacao",611001,0.5,True
611001,agriculteur de cacao  je cultive,611001,0.5,True
611001,agriculteur de cacao  entretien et suivi du champ,611001,0.5,True
611001,agriculteur de cacao  planter balayer et cabosser,611001,0.5,True
611001,"agriculteur de cacao  nettoyer, cabosser et sécher le cacao",611001,0.5,True
611001,"agriculteur de cacao  planter, récolter, sécher et vendre le cacao",611001,0.5,True
611001,agriculteur de cacao  il fait la culture et la vente des ferve de cacao,611001,0.5,True
611001,agriculteur de cacao  vendre de cacao,611001,1.0,True
611001,agriculteur de cacao  entretien et suivi du champ,611001,0.5,True
611001,agriculteur de cacao  je cultive,611001,0.5,True
611001,"agriculteur de cacao  nettoyer et planter,entretenir",611001,0.5,True
611001,"agriculteur de cacao  prendre les gens pour recolter, cabosser, secher et vendre",611001,0.5,True
611001,agriculteur de cacao  entretien et suivi du champ,611001,0.5,True
611001,agriculteur de cacao  culture et la vente de cacao,611001,0.5,True
611001,agriculteur de cacao anacarde  entretenir le champ,611001,0.5,True
611001,agriculteur de cacao et anacarde  entretenir le champ,611001,1.0,True
611001,agriculteur de cafe  entretien et suivi du champ,611001,0.5,True
611001,agriculteur de coton  entretien et supervision,611001,0.5,True
611001,agriculteur de cultures vivriers  entretien et semences,613001,0.5,False
613001,agriculteur de gombo  semer les plantes de gombo,611006,1.0,False
613001,agriculteur de gombos  semences et entretien du champs,611006,0.5,False
611001,agriculteur de hevea  heveaculture,611001,0.5,True
613001,agriculteur de igname  faire les bûttes d igname,613001,0.5,True
613001,agriculteur de igname manioc palmier a huile et anacarde  suivie entretien des travaux,611001,0.5,False
613001,agriculteur de l anacarde et mil  recolter de l anacarde,611001,0.5,False
611001,"agriculteur de l’anacarde  semer, recolter, secher et vendre l’anacarde",611001,0.5,True
611001,"agriculteur de l’anacarde  semer, recolter, secher et vendre",611001,0.5,True
611001,agriculteur de l’anacarde  recolter l’anacarde pour la production commerciale,611001,0.5,True
611001,"agriculteur de l’anacarde  semer, recolte, secher et vendre",611001,0.5,True
611001,agriculteur de l’anacarde  ramasser les noix de cajou,611001,0.5,True
613001,agriculteur de mais  entretien et suivi du champ,613001,0.5,True
613001,agriculteur de mais  entretien et suivi du champ,613001,0.5,True
613001,"agriculteur de mais  nettoyer le champ, cutiver, desherber et recolter",611001,0.5,False
613001,agriculteur de mais  nettoyer semer entretenir et recolter,613001,0.5,True
613001,agriculteur de mais  entretien et suivi du champ,613001,0.5,True
613001,"agriculteur de maïs  recolter , transporter , vendre du maïs",613001,0.5,True
613001,"agriculteur de maïs  semer, nettoyer, récolter",613001,0.5,True
613001,"agriculteur de maïs  semer, nettoyer, récolter",613001,0.5,True
613001,agriculteur de maïs  cultiver le maïs,613001,0.5,True
613001,"agriculteur de mais, arachide et riz  nettoyer, desherber, semer et recolter",611001,0.5,False
613001,"agriculteur de mais, coton et arachide  nettoyer les champs, cultiver et  recolter",611001,0.5,False
613001,"agriculteur de maïs, coton et riz  cultiver le maïs, le coton et le riz",611001,1.0,False
613001,"agriculteur de maïs, de coton et de riz  cultiver le maïs, le coton et le riz",611001,1.0,False
613001,"agriculteur de mais, riz et arachide  nettoyer, desherber, semer et recolter",611001,1.0,False
613001,agriculteur de manioc  entretien et suivi du champ,611006,0.5,False
613001,agriculteur de manioc  semences et entretien du champs,613001,0.5,True
613001,agriculteur de manioc  culture de manioc,613001,0.5,True
613001,agriculteur de manioc  cultiver et entretenir le champ de manioc,611001,0.5,False
613001,agriculteur de manioc  cultivateur de manioc,613001,0.5,True
613001,"agriculteur de manioc  nettoyage , recolte, plantation",611001,0.5,False
613001,"agriculteur de manioc  plantation, recolte et entretient",611001,0.5,False
613001,"agriculteur de manioc  planter,  entretenir , recolter le manioc",611001,0.5,False
613001,"agriculteur de manioc  planter, récolter et vendre le manioc",611001,0.5,False
613001,agriculteur de manioc  mettre les boutures en terre nettoyer ert recolter,611001,0.5,False
613001,agriculteur de manioc et d'igname  cultiver le manioc et l'igname,613001,0.5,True
613001,"agriculteur de manioc, haricot et maïs  nettoyage et entretien du champs",611001,0.5,False
613001,"agriculteur de manioc, haricots et maïs, éleveur de poulet africain  nettoyage du champs, entretien et suivi, nourrir et suivi des poulets",611001,0.5,False
613001,"agriculteur de maraîcher  préparation du sol,  semence des pépinières,  arrosage",611006,0.5,False
613001,"agriculteur de mil  semer, nettoyer, récolter",613001,0.5,True
613001,agriculteur de mil  nettoyer semer et recolter,613001,0.5,True
613001,agriculteur de mil  nettoyer semer recolter et vendre,613001,0.5,True
613001,agriculteur de mil  nettoyer semer et recolter,613001,0.5,True
613001,agriculteur de palmier  je fais la culture et la vente du regime de graine,613001,0.5,True
613001,agriculteur de palmiers a huiles  vendre graines,611001,0.5,False
613001,agriculteur de riz  planter et vendre du riz local,613001,0.5,True
613001,agriculteur de riz  cultive et recolte,613001,0.5,True
613001,agriculteur de riz  cultive et recolte,613001,0.5,True
613001,agriculteur de riz  semer le riz,613001,1.0,True
613001,agriculteur de riz  cultiver le riz,613001,1.0,True
613001,agriculteur de riz  agriculteur de riz,613001,0.5,True
613001,"agriculteur de riz, bananes, arachide et igname  nettoyer, desherber, semer et recolter",611001,0.5,False
613001,"agriculteur de riz, mais, ignam  nettoyer le champ, semer et recolter",613001,1.0,True
613001,agriculteur de tomate  culture de tomate,611006,1.0,False
613001,agriculteur de tomates  semences et entretien du champs,611006,0.5,False
613001,agriculteur de vivrier  production de vivrier,611006,0.5,False
613001,agriculteur des produits agricoles  cultiver les produits agricoles,631001,0.5,False
613001,agriculteur d'hevea  entretien et recolte  du latex(incision de l'ecorce),611001,0.5,False
613001,agriculteur d'igname  faire les butes  et mettre les ignames dans le sol,613001,0.5,True
613001,agriculteur d'igname  cultiver l'igname,613001,0.5,True
613001,"agriculteur d'igname  cultiver , entretient , récolter",613001,0.5,True
613001,"agriculteur d'igname,manioc et maïs  cultiver l'igname,manioc et maïs",611001,0.5,False
611001,agriculteur du cacao  recolte de feve de cacao,611001,0.5,True
611001,agriculteur du cacao  entretien du champs et recolte vente du feve de cacao,611001,0.5,True
611001,"agriculteur du cacao  entrenir la plantation de cacao, recoler, cabosser, secher et vendre le cacao",611001,1.0,True
611001,"agriculteur maïs  nettoyage, cultiver, recolter",613001,0.5,False
613001,agriculteur manioc igname  banane  planter entretenir et recolter vendre,613001,1.0,True
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs  entretenir la plantation,611001,1.0,False
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs  igname,613001,1.0,True
613001,agriculteurs de igname  nettoyage,613001,1.0,True
613001,agriculteurs de manioc  entretenir la plantation,613001,0.5,True
613001,agricultrice  service repas et entretien,613001,0.5,True
613001,agricultrice  service repas,613001,0.5,True
613001,agricultrice  semer et recolter,613001,0.5,True
611001,agricultrice  ramasser les anacardes et revendre,611001,0.5,True
613001,agricultrice  faire le nettoyage et attendre le temps de la recolte,611006,0.5,False
613001,agricultrice  entrenir,314106,0.5,False
613001,agricultrice  nettoyage,611001,0.5,False
611001,"agricultrice anacarde, pigment tomate; oignon; aubergine  cultive et vente",611001,1.0,True
611001,agricultrice d anacarde  entretenir le champs,611001,0.5,True
611001,agricultrice d anacarde  entretenir le champs,611001,0.5,True
611001,agricultrice d anacarde  ramasser de l’anacarde,611001,0.5,True
611001,agricultrice d’anacarde  cultiver l’anacarde,611001,0.5,True
611001,agricultrice d’anacarde  je cultive,613001,0.5,False
613001,agricultrice d’arachide  je cultive,613001,0.5,True
613001,agricultrice d’arachide  semer desherber et recolter l’arachide,611001,0.5,False
613001,agricultrice d’arachide  je cultive,613001,0.5,True
611001,agricultrice d'anacarde  cultiver l'anacarde,611001,0.5,True
611001,"agricultrice d'anacarde et diverses cultures de champ  entretien du champ,semer et recolter",611001,0.5,True
613001,agricultrice d'arachide  entrenir et service repas,613001,1.0,True
613001,agricultrice d'arachide  entrenir et recolter,613001,1.0,True
613001,agricultrice d'arachide  semer,611001,0.5,False
613001,agricultrice d'arachide  entrenir et nettoyage,613001,0.5,True
613001,agricultrice d'arachide  culture de vivrier,611001,0.5,False
613001,agricultrice d'arachide  entretien et service repas,613001,0.5,True
613001,agricultrice d'arachide  semer les graines d'arachide,613001,0.5,True
613001,agricultrice d'arachide  entretien et service repas,613001,0.5,True
613001,agricultrice d'arachide  cultiver de l'arachide,611001,0.5,False
611001,agricultrice de anarcade  entretenir et recolter,611001,1.0,True
611001,agricultrice de anarcade  entretenir et ramasser,611001,1.0,True
611001,agricultrice de cacao  cueillir les cabosses de cacao et extraire les fèves puis les secher pour ensuite les vendre,611001,0.5,True
611006,agricultrice de cultures vivrières  semer nettoyer couper,613001,0.5,False
611006,agricultrice de gombo  je cultive,611006,0.5,True
611006,"agricultrice de haricot  semer , nettoyer et recolter les haricots",611001,0.5,False
611001,agricultrice de l anacarde et mil  recolter l anacarde,611001,0.5,True
611001,agricultrice de l’anacarde  ramasser les noix de cajou,611001,0.5,True
611006,"agricultrice de l’aubergine  semer, recolter et vendre",611001,0.5,False
611006,"agricultrice de légumes  semer le gombo, aubergine, recolter et vendre",611006,0.5,True
613001,agricultrice de mais  entretenir,611001,0.5,False
613001,"agricultrice de manioc  semer les boutures de manioc, nettoyer, entretenir, recolter et vendre",613001,0.5,True
613001,agricultrice de manioc  nettoyer planter entretenir et recolter,611001,0.5,False
613001,agricultrice de manioc  semer les boutures de manioc pour la production commerciale,613001,0.5,True
613001,agricultrice de manioc  récolte de manioc,613001,0.5,True
613001,agricultrice de manioc banane  cultiver le manioc banane et autre,613001,0.5,True
613001,agricultrice de manioc banane aubergine  piment  cultiver,613001,1.0,True
613001,agricultrice de maniov banane aubeigine  cultiver,613001,1.0,True
611006,agricultrice de marechers  semer les graines,613001,0.5,False
613001,agricultrice de riz  nettoyer le champ et  le riz,613001,1.0,True
613001,agricultrice d'igname  cultiver l'igname,613001,0.5,True
613001,agricultrice du manioc  semer la bouture de manioc pour la production commerciale,613001,0.5,True
613001,agricultrice manioc  cultiver manioc banane,613001,0.5,True
611001,agricultueur de cacao  cultive et vend le cacao,611001,0.5,True
611001,agriculture  culture et vente du mil mais anacarde,611006,0.5,False
611001,agriculture anacarde; igname; mais  cultive et vente anacarde; igname; mais,611001,0.5,True
611007,agriculture cacao  vend le cacao,611001,0.5,False
611001,agriculture cacao cafe  culture et vente de cacao et cafe,611001,1.0,True
611001,"agriculture d anacarde, coton,riz  recolter de l anacade",611001,0.5,True
611001,"agriculture d anacarde, coton,riz,mais  recolte d anacarde",611001,0.5,True
611001,"agriculture d anacarde,mais,riz  recolte d anacarde",611001,0.5,True
611001,agriculture d'anacarde  cultiver et recolter,611001,0.5,True
611001,agriculture d'anacarde  cultiver et recolter,611001,0.5,True
611001,"agriculture de anacarde  semer, netoyage, ramassage",611001,0.5,True
611001,agriculture de cacao  cultive et vend le cacao,611001,0.5,True
613001,agriculture de cacao  entretenir le champ,611001,1.0,False
613001,agriculture de igname  cutlive l'igname la revendre,613001,0.5,True
613001,agriculture de igname et manioc  cultiver  et vendre,613001,0.5,True
613001,agriculture de l'igname  cultiver l'igname,613001,0.5,True
613001,"agriculture de maïs  nettoyage, bruller les mauvaise herbe, recolter quand c'est le moment",613001,0.5,True
613001,"agriculture de maïs  mettoyage, cultiver",611001,0.5,False
613001,"agriculture de manioc, maïs, haricots  nettoyage et entretien du champs",611001,0.5,False
613001,"agriculture d'oignon  arrossage, recolter quand c'est la saison",611001,0.5,False
611001,agriculture manioc  cultive et vente de manioc,611001,0.5,True
611001,"agricultureur d anacarde, riz et maïs  cultiver l anacarde, le riz et le maïs",611001,0.5,True
611001,agricuteur d'anacarde  nettoyage de la parcelle et planter les pepinieres faire le suivi,611001,0.5,True
611001,aide agricole  aider son conjoint pour les travaux agricoles,921001,1.0,False
611001,aide agriculteur  entretien et nettoyage,611001,0.5,True
611001,aide agriculteur  entretien et nettoyage,611001,0.5,True
611001,aide agriculteur  entretenir le champ de son mari,613001,0.5,False
611001,aide agriculteur d igname et de manioc  cultiver l igname et le manioc,613001,0.5,False
611001,aide agriculteur de cacao  entretenir le champ,611001,0.5,True
611001,aide agriculteur de cacao  entretenir le champ,611001,0.5,True
611001,aide agriculteur de manioc  enlever les mauvaises herbes dans la plantation de manioc,613001,1.0,False
611001,"aide agricultrice de cacao  participer a la recolte, ramasser, preparer",611001,0.5,True
611001,aide agricultrice de cacao  assister a la recolte,611001,0.5,True
611001,"aide agricultrice de cacao  ramasser, rassembler, preparer,secher",611001,0.5,True
611001,aide agricultrice du manioc  recolter le manioc,611001,0.5,True
962012,aide cuisiniere  aide a preparer dans un restaurant,512000,1.0,False
611001,aide cultivateur anacarde  nettoyer le champ - recolter - pomper le champ,611001,0.5,True
613001,"aide cultivateur de maïs, coton  cultiver le maïs et le coton",611001,0.5,False
613001,"aide cultivateur de tomate  préparation du sol, semis et plantation, arrosage et gestion de l’irrigation, entretien de la culture, récolte, stockage et commercialisation",611006,1.0,False
611001,aide cultivatrice anacarde  nettoyer le champ - recolter l'anacarde,611001,0.5,True
611001,aide cultivatrice d'anacarde  nettoyer le champ et récolter l'anacarde,611001,0.5,True
751302,aide dans un lieu de fabrication de bandji  abattre les palmier  et transporter les bandji,921001,1.0,False
531002,aide enseignante  surveiller et securiser les enfants,235402,0.5,False
611001,aide familial pour les travaux champetres  desherber et pulveriser le champ de cacao,611001,0.5,True
611001,"aide familial pour les travaux champetres  desherber, pulveriser le champ de cacao",611001,0.5,True
611001,"aide familiale, cultuvateur de manioc  cultuver, entretenir, deterrer et vendre",613001,0.5,False
962012,aide gérant de magasin  réceptionner les marchandises des usagers pour le stockage,521101,1.0,False
931201,aide macon  assistance du macon sur son chantier,931201,1.0,True
931201,aide maçon  mouiller le ciment avec le sable,931201,1.0,True
931201,aide maçon  mouiller le ciment et faire passer les briques au maçon,931201,0.5,True
931201,aide maçon  servir du ciment et des briques,931201,0.5,True
931201,aide maçon  aide le maçon  dans ses taches,931201,1.0,True
911001,aide ménagère  nettoyer la maison et les meubles,911001,1.0,True
962012,aide ménagère  aider a la vente servir les clients,962012,1.0,True
521106,aide restauration rapide  cuisiner et vente,962012,0.5,False
962012,aide restauratrice  aide restauration,962012,0.5,True
532004,aide soignante  soin aux malade,532004,0.5,True
532004,aide soignante  soins des patients,532004,0.5,True
532004,aide soignante  aide l’infirmier dans sa tâche,532004,0.5,True
962012,aide vendeuse chaussure  acheter et revendre les chaussures,521102,0.5,False
962012,aide vendeuse d’omo  vente d’omo,333202,0.5,False
962012,"aide vendeuse dans une restauran  servie les clients,  laver assiettes et entretien de l  endroit",512000,0.5,False
962012,aide vendeuse de legume  aide ma tante a commercialiser ses legumes et condiments au marche,611006,1.0,False
962012,aide vente vetements pour enfants  aide dans la vente de vetements pour enfants,323001,0.5,False
931201,aide-maçon  construire les batiments,931201,0.5,True
933003,apprenti  gbaka  chargement des bagages et passagers,933003,1.0,True
933003,"apprenti chauffeur  charger les marchandises dans la voiture, chercher les passagers, encaisser les clients",933099,0.5,False
834004,apprenti conducteur de machine de mine  conduire les machines de mine,723005,0.5,False
933003,apprenti gbaka  aider le chauffeur et entretenir les clients,933003,0.5,True
723001,apprenti mecanicien  assiste son patron a reparer les motos,723001,0.5,True
713001,"apprenti peintre  préparer les surfaces (ponçage, décapage, nettoyage).appliquer des couches de primaire ou d'apprêt.choisir et mélanger les peintures selon les besoins du client et les caractéristiques des surfaces.",753102,0.5,False
611001,aprenti acheteur de cacao  achat et revente de cacao,332003,0.5,False
753102,aprentie couturiere  aide a la confection des habits,753102,1.0,True
331207,assistant comptable  assister les entreprise dans la fiscalité,331207,1.0,True
331207,"assistant comptable  la saisir des intrants,payer les missions",331207,1.0,True
331207,assistante clients  assister et conseiller les clients,514001,0.5,False
331207,assistante comptable  accueillir et diriger les clients,331207,0.5,True
331204,"auditeur comptable  contrôler et garantir la fiabilite des comptes, verifier, inspecter et surveiller les comptes, faire les audits.",331207,1.0,False
912002,balaisseuse de rue  nettoyage et ramassage des ordures dans la rue,911002,0.5,False
235103,benevolat  charger de sensibiliser sur la resilience climatique,335301,0.5,False
751103,boucher  abattre  les boeufs,751103,0.5,True
751103,boucher  abattre des boeufs pour destiers personnes,751103,0.5,True
751103,boucher  decouper la viande et vendre,751103,0.5,True
751103,boucher  tuer des betes - decouper,751103,1.0,True
751202,boulanger  produit du pain,751202,1.0,True
521101,boutiques  boutique,521101,0.5,True
521101,boutiquier  vendre dans une boutique,521101,0.5,True
521101,boutiquier  achats de marchandises en gros et revendre en detail,521101,0.5,True
521101,boutiquier  achat et vente,521101,0.5,True
521101,boutiquier  recevoir les clients - les servir en fonction de leur demande,521101,0.5,True
521106,caissiere  tenir la caisse de la boulangerie servir les clients et faire le compte,523001,1.0,False
521106,caissiere  vendre du pain,751202,0.5,False
523001,caissière  récupérer l’argent,431203,1.0,False
523001,cantiniere  faire la cuisine,512000,0.5,False
712002,carreleur  placer les carreaux,712002,0.5,True
712002,carreleur en batiment  pose de carreau,712002,0.5,True
512000,champ de manioc  entretenir le champ,613001,0.5,False
962013,charbonier  coupe le bois mise en tas et mettre le feu,962013,0.5,True
962013,charbonier  metre les bois en tas faire du charbon,962013,1.0,True
962013,"charbonnier  couper le bois, faire le four pour transformer le bois en charbon, et vendre le charbon",962013,1.0,True
933099,chargeur  charger les véhicules,932099,1.0,False
933099,chargeur bagagiste  classer les bagages,432202,0.5,False
933099,"chargeur de camion  creuser, charger les camions de sable et graviers",933099,0.5,True
833002,chargeur de sac d’anacarde  transporter les sacs d’anacarde pour mettre dans le camion,932099,1.0,False
833002,chauffeur  ramassage de passagers,832201,0.5,False
833002,chauffeur  transporter des personnes,832202,0.5,False
833002,chauffeur  conduire le véhicule,832202,1.0,False
833002,chauffeur  conduire les passagers,832202,0.5,False
833002,chauffeur  conduire les passages a leur destination,832202,0.5,False
833002,chauffeur de bus scolaire  faire le ramassage des eleves aux heures de montee et de descente de l'ecole,933003,0.5,False
833002,chauffeur de gbaka  conduit les passagers,933003,0.5,False
833003,chauffeur de gros camion  transporter les produits de l usine de ferke a abidjan,833003,0.5,True
833003,chauffeur de gros camion  transporter des produits et marchandises,833003,0.5,True
832201,chauffeur de taxi  conduire les passagers,832201,0.5,True
832201,chauffeur de taxi  transporter les passagers,832201,0.5,True
832201,chauffeur de taxi  conduire la clientele,832201,0.5,True
832201,chauffeur de taxi  conduire les individus,832201,0.5,True
832201,chauffeur de taxi brousse  conduire des personnes et des biens,832201,0.5,True
832101,chauffeur de taxi moto  conduit la population,832201,1.0,False
832101,chauffeur de taxi moto  conduire les clients,832101,0.5,True
832101,chauffeur de taxi moto  chauffeur de taxi moto,832101,1.0,True
832202,chauffeur personnel prive  conduire son employeur a bon port,933003,0.5,False
343007,chef cuisinnier  je cuisine chez les libanais,512000,0.5,False
711001,chef de chantier  supervise les travaux de construction,214099,1.0,False
514001,coiffeur  coiffer homme et femme,514001,0.5,True
514001,coiffeur  soins  et beauté,514001,0.5,True
514001,coiffeur  recevoir les clients - coiffer,514001,0.5,True
514001,coiffeur  coiffer les personnes,514001,0.5,True
514001,coiffeur homme  coiffer,514001,0.5,True
514001,coiffeuse  coiffer la clientelle,514001,0.5,True
514001,coiffeuse  tresser et coiffer les clientes,514001,0.5,True
514001,coiffeuse  coiffer les filles et les femmes,514001,1.0,True
514001,coiffeuse  coiffeuse,514001,0.5,True
514001,coiffeuse  coiffeuse,514001,0.5,True
514001,coiffeuse  faire des tresses,514001,0.5,True
514001,coiffeuse  tressé les femmes,514001,1.0,True
514001,coiffeuse  traisser decore,514001,0.5,True
514001,coiffeuse  tresser,514001,0.5,True
514001,coiffeuse dame  tresser et natter les dames,514001,0.5,True
514001,coiffeuses  coiffeuses,514001,0.5,True
514001,coiffure  tresser les cheveux des clients a domicile,514001,1.0,True
514001,coiffure  coiffer la clientèle,514001,0.5,True
514001,coiffure homme  netoyer le salon de coiffure attendre les clients,514001,1.0,True
752001,colleur de plafond dans une societe  assemblage du plafond,711004,1.0,False
522001,commercant  vendeur de piece detache,521101,0.5,False
522001,commercant  vente de marchandises,521101,0.5,False
521106,commercant  vente de la nourriture,521106,0.5,True
522001,commercant  gerant de magasin de vente en detail,522001,0.5,True
522001,commercant  vente de produits phyto,522001,1.0,True
521102,commercant  vendre des tissus,521102,1.0,True
521102,commercant  vendre des tissus,521102,1.0,True
522001,commercant  exposition et vente de ciment  en magasin,521101,0.5,False
522001,commerçant  placer et servir les clients,521101,0.5,False
521108,commerçant  vente de boisson,521108,0.5,True
521199,"commerçant ambulante de café et thé  preparer le café noir, lipton pour vendre aux clients",521106,0.5,False
521199,commercant assiettes ambulant  commercant d assiettes ambulant,140005,0.5,False
521199,"commercant cafe au lait et  the au citron et au gimgimbre  kiosque ambulant, commercant cafe au lait et  the au citron et au gimgimbre",521106,0.5,False
521199,commercant d assiettes  commercant d assiettes vente de verre assiettes cassable,951003,1.0,False
522001,commerçant d essence  achater et revendre,521107,0.5,False
522001,commercant de vetements et chaussures  faire les achats recherche de clients vente faire le compte,522001,1.0,True
521106,commercante  vente de nourriture,521106,1.0,True
521106,commercante  vendeuse de pain et condiment,751202,0.5,False
521199,commercante  vente des medicaments en comprimes,322002,0.5,False
521102,commercante  vente de friperie enfants,521102,0.5,True
521199,commercante  vente de meche,521102,0.5,False
521199,commercante  vente des bouteilles de gaz recharger,521101,0.5,False
522001,commercante  acheter placer et revendre les marchandises,521101,0.5,False
521107,commercante  vente de condiments et produits alimentaires,243099,0.5,False
522001,commercante  vente d'habits,521102,0.5,False
613001,commerçante  la vente,521105,0.5,False
521107,commerçante  vente de salade et carotte,323001,0.5,False
521107,commerçante  vente d’arachide,521106,0.5,False
521107,commerçante  vente de produits vivriers,521101,0.5,False
522001,commerçante  vente d'huile dinor,522001,0.5,True
521108,commerçante  commerce de jus,754099,1.0,False
521106,commerçante  de beignet  acheter la farine  transformer et griller,521106,0.5,True
522001,commerçante  de chaussures  en plastique  acheter et revendre,243099,0.5,False
522001,commerçante  de sachet plastique  acheter et revendre,522001,0.5,True
522001,commercante de   glace alimentaire  confectionne de et vendre,243099,0.5,False
522001,commercante de articles divers  achat et vente des articles divers,951003,0.5,False
521103,commerçante de banane  vendre la banane,521103,1.0,True
521108,commercante de bissap miel et gimgimbre  commercante de bissap miel et gimgimbre,514001,0.5,False
522001,commercante de chaussure  acheter et se promener pour revendre,951003,0.5,False
522001,commerçante de divers marchandises au marche  vente de divers marchandises,951003,0.5,False
522001,commercante de pagne  achater et vendre,521105,0.5,False
522001,commercante de produits cosmetiques  acheter et revendre les produits,951003,0.5,False
521107,commerçante de sachet  acheter en gros et revendre,521105,0.5,False
521105,commercante de tubercules  vendre de tubercules,521105,1.0,True
522001,commerçante de vertements  achats vente de vertements,522001,0.5,True
522001,commercante de vetement et chaussure  achat et vendre,522001,1.0,True
521199,commercante de vivrieres  achats  vente des vivrieres,522001,0.5,False
521105,commercante de vivriers  vendre des produits vivriers,522001,0.5,False
521105,commercante de vivriers  vendre des vivriers,522001,0.5,False
521199,commerçante des produits alimentaires  achat et vente,243099,1.0,False
521199,commerce  achat et vente de beurre de karite,731299,0.5,False
521108,commerce  preparer la boisson locale,521108,0.5,True
522001,commerce  vente de ciment et autres,522001,0.5,True
521106,commerce de mais  vente  de bon mais,521101,0.5,False
521199,commerce de parfums et brosse à dent  achat et vente,522001,1.0,False
521199,commerce de rue  vendre les articles divers biscuits bonbon banane douces orange et autres,323001,0.5,False
521102,commerce de vetement  vente de vetement friperie,521101,0.5,False
951003,commerce vente de articles divers  achat et vente de couches jetables omo et autres,521101,0.5,False
333202,commercial  accueil  et gestion des clients,523001,0.5,False
522001,commercial a la papeterie  charge de  la gestion du service achat,333202,0.5,False
333202,commercial a orange  vente des articles et service de telecomunication,524299,0.5,False
333202,commercial orange  vente des produits orange,521103,1.0,False
951099,commis  établir les recus,233004,0.5,False
331204,comptable  faire la trésorerie,523001,0.5,False
331204,comptable  controler les entrees et sorties d argent,331207,0.5,False
331204,"comptable contractuel  s'occuper des salaires, des situations financieres et budgetaire et faire les rapports financiers",331207,1.0,False
331204,"comptable trésorier  gestion de la trésorerie, suivi des quotidiens des comptes",331207,1.0,False
723001,conducteur de machine  utiliser la machine pour creuser le sol,413002,0.5,False
834004,conducteur de machine  conducteur de machine miniere,413002,0.5,False
832201,conducteur de taxi urbain de passagers  transport urbain de passagers,832201,1.0,True
832101,"conducteur de taxi-moto  entretenir la moto, conduire la clientele",832101,0.5,True
834001,conducteur de tracteur agricole  conducteur de tracteur agricole pour le nettoyage des pistes,832101,0.5,False
832101,conducteur de tricycle  conduire un tricycle,832101,0.5,True
723001,conducteur de tricycle  conduire et securite routiere,832202,0.5,False
723001,conducteur de tricycle  prendre des bagages d'un point a à un point b,832101,0.5,False
